scoring_method,dataset,top_k_acc,ms2scorer,k
Only-MS$^2$,AU_003,38.0,SIRIUS,1
LC-MS$^2$Struct (2D),AU_003,37.13333333333333,SIRIUS,1
LC-MS$^2$Struct (3D),AU_003,38.666666666666664,SIRIUS,1
Only-MS$^2$,BML_000,21.866666666666667,SIRIUS,1
LC-MS$^2$Struct (2D),BML_000,21.866666666666667,SIRIUS,1
LC-MS$^2$Struct (3D),BML_000,25.6,SIRIUS,1
Only-MS$^2$,BML_001,28.8,SIRIUS,1
LC-MS$^2$Struct (2D),BML_001,28.933333333333334,SIRIUS,1
LC-MS$^2$Struct (3D),BML_001,31.333333333333332,SIRIUS,1
Only-MS$^2$,BS_000,30.0,SIRIUS,1
LC-MS$^2$Struct (2D),BS_000,29.2,SIRIUS,1
LC-MS$^2$Struct (3D),BS_000,35.06666666666667,SIRIUS,1
Only-MS$^2$,CE_001,52.56410256410257,SIRIUS,1
LC-MS$^2$Struct (2D),CE_001,53.84615384615385,SIRIUS,1
LC-MS$^2$Struct (3D),CE_001,53.84615384615385,SIRIUS,1
Only-MS$^2$,EA_000,41.86666666666667,SIRIUS,1
LC-MS$^2$Struct (2D),EA_000,43.2,SIRIUS,1
LC-MS$^2$Struct (3D),EA_000,43.46666666666667,SIRIUS,1
Only-MS$^2$,EA_001,40.266666666666666,SIRIUS,1
LC-MS$^2$Struct (2D),EA_001,41.06666666666667,SIRIUS,1
LC-MS$^2$Struct (3D),EA_001,42.4,SIRIUS,1
Only-MS$^2$,EA_002,38.87581699346405,SIRIUS,1
LC-MS$^2$Struct (2D),EA_002,40.029411764705884,SIRIUS,1
LC-MS$^2$Struct (3D),EA_002,41.68300653594771,SIRIUS,1
Only-MS$^2$,EA_003,55.04336349924586,SIRIUS,1
LC-MS$^2$Struct (2D),EA_003,55.354449472096526,SIRIUS,1
LC-MS$^2$Struct (3D),EA_003,54.5343137254902,SIRIUS,1
Only-MS$^2$,EQ_001,26.6,SIRIUS,1
LC-MS$^2$Struct (2D),EQ_001,28.666666666666668,SIRIUS,1
LC-MS$^2$Struct (3D),EQ_001,28.0,SIRIUS,1
Only-MS$^2$,EQ_003,38.93333333333333,SIRIUS,1
LC-MS$^2$Struct (2D),EQ_003,37.2,SIRIUS,1
LC-MS$^2$Struct (3D),EQ_003,37.86666666666667,SIRIUS,1
Only-MS$^2$,EQ_004,42.333333333333336,SIRIUS,1
LC-MS$^2$Struct (2D),EQ_004,43.2,SIRIUS,1
LC-MS$^2$Struct (3D),EQ_004,43.6,SIRIUS,1
Only-MS$^2$,EQ_006,49.13333333333333,SIRIUS,1
LC-MS$^2$Struct (2D),EQ_006,48.6,SIRIUS,1
LC-MS$^2$Struct (3D),EQ_006,49.0,SIRIUS,1
Only-MS$^2$,ET_002,48.0,SIRIUS,1
LC-MS$^2$Struct (2D),ET_002,48.0,SIRIUS,1
LC-MS$^2$Struct (3D),ET_002,48.0,SIRIUS,1
Only-MS$^2$,KW_000,23.63636363636364,SIRIUS,1
LC-MS$^2$Struct (2D),KW_000,25.454545454545453,SIRIUS,1
LC-MS$^2$Struct (3D),KW_000,27.27272727272727,SIRIUS,1
Only-MS$^2$,LQB_000,14.500131927856842,SIRIUS,1
LC-MS$^2$Struct (2D),LQB_000,15.301719229444144,SIRIUS,1
LC-MS$^2$Struct (3D),LQB_000,23.879586208997974,SIRIUS,1
Only-MS$^2$,LU_000,28.377504848093086,SIRIUS,1
LC-MS$^2$Struct (2D),LU_000,27.402499461322993,SIRIUS,1
LC-MS$^2$Struct (3D),LU_000,28.937728937728934,SIRIUS,1
Only-MS$^2$,LU_001,33.953791306732484,SIRIUS,1
LC-MS$^2$Struct (2D),LU_001,33.5047305635541,SIRIUS,1
LC-MS$^2$Struct (3D),LU_001,33.41389003153709,SIRIUS,1
Only-MS$^2$,NA_003,37.06666666666667,SIRIUS,1
LC-MS$^2$Struct (2D),NA_003,38.53333333333333,SIRIUS,1
LC-MS$^2$Struct (3D),NA_003,39.333333333333336,SIRIUS,1
Only-MS$^2$,PR_000,25.449579831932773,SIRIUS,1
LC-MS$^2$Struct (2D),PR_000,26.0812324929972,SIRIUS,1
LC-MS$^2$Struct (3D),PR_000,31.921568627450977,SIRIUS,1
Only-MS$^2$,PR_002,33.36928104575164,SIRIUS,1
LC-MS$^2$Struct (2D),PR_002,33.15359477124183,SIRIUS,1
LC-MS$^2$Struct (3D),PR_002,37.09912854030501,SIRIUS,1
Only-MS$^2$,RP_000,34.78260869565217,SIRIUS,1
LC-MS$^2$Struct (2D),RP_000,34.78260869565217,SIRIUS,1
LC-MS$^2$Struct (3D),RP_000,40.57971014492754,SIRIUS,1
Only-MS$^2$,RP_001,55.0,SIRIUS,1
LC-MS$^2$Struct (2D),RP_001,55.93333333333333,SIRIUS,1
LC-MS$^2$Struct (3D),RP_001,58.46666666666667,SIRIUS,1
Only-MS$^2$,SM_000,37.199999999999996,SIRIUS,1
LC-MS$^2$Struct (2D),SM_000,38.666666666666664,SIRIUS,1
LC-MS$^2$Struct (3D),SM_000,40.266666666666666,SIRIUS,1
Only-MS$^2$,SM_001,44.117647058823536,SIRIUS,1
LC-MS$^2$Struct (2D),SM_001,44.25770308123249,SIRIUS,1
LC-MS$^2$Struct (3D),SM_001,44.67787114845938,SIRIUS,1
Only-MS$^2$,UF_002,39.86666666666667,SIRIUS,1
LC-MS$^2$Struct (2D),UF_002,41.86666666666667,SIRIUS,1
LC-MS$^2$Struct (3D),UF_002,43.2,SIRIUS,1
Only-MS$^2$,UF_003,40.666666666666664,SIRIUS,1
LC-MS$^2$Struct (2D),UF_003,40.53333333333333,SIRIUS,1
LC-MS$^2$Struct (3D),UF_003,41.46666666666667,SIRIUS,1
Only-MS$^2$,UT_000,18.851091821402587,SIRIUS,1
LC-MS$^2$Struct (2D),UT_000,19.00598658853376,SIRIUS,1
LC-MS$^2$Struct (3D),UT_000,19.307077007548703,SIRIUS,1
Only-MS$^2$,AVG.,35.93812722354121,SIRIUS,1
LC-MS$^2$Struct (2D),AVG.,36.38071224939922,SIRIUS,1
LC-MS$^2$Struct (3D),AVG.,38.14056555234534,SIRIUS,1
Only-MS$^2$,AC_003,64.8,SIRIUS,20
LC-MS$^2$Struct (2D),AC_003,64.53333333333333,SIRIUS,20
LC-MS$^2$Struct (3D),AC_003,64.53333333333333,SIRIUS,20
Only-MS$^2$,AU_000,68.66666666666667,SIRIUS,20
LC-MS$^2$Struct (2D),AU_000,68.53333333333333,SIRIUS,20
LC-MS$^2$Struct (3D),AU_000,68.26666666666667,SIRIUS,20
Only-MS$^2$,AU_002,77.46830388339822,SIRIUS,20
LC-MS$^2$Struct (2D),AU_002,77.47079964061096,SIRIUS,20
LC-MS$^2$Struct (3D),AU_002,78.41170010981331,SIRIUS,20
Only-MS$^2$,AU_003,76.93333333333334,SIRIUS,20
LC-MS$^2$Struct (2D),AU_003,77.46666666666667,SIRIUS,20
LC-MS$^2$Struct (3D),AU_003,78.26666666666667,SIRIUS,20
Only-MS$^2$,BML_000,74.13333333333334,SIRIUS,20
LC-MS$^2$Struct (2D),BML_000,75.06666666666666,SIRIUS,20
LC-MS$^2$Struct (3D),BML_000,76.53333333333333,SIRIUS,20
Only-MS$^2$,BML_001,79.46666666666667,SIRIUS,20
LC-MS$^2$Struct (2D),BML_001,79.73333333333333,SIRIUS,20
LC-MS$^2$Struct (3D),BML_001,79.73333333333333,SIRIUS,20
Only-MS$^2$,BS_000,79.73333333333333,SIRIUS,20
LC-MS$^2$Struct (2D),BS_000,80.26666666666667,SIRIUS,20
LC-MS$^2$Struct (3D),BS_000,82.13333333333334,SIRIUS,20
Only-MS$^2$,CE_001,94.87179487179486,SIRIUS,20
LC-MS$^2$Struct (2D),CE_001,94.87179487179486,SIRIUS,20
LC-MS$^2$Struct (3D),CE_001,94.87179487179486,SIRIUS,20
Only-MS$^2$,EA_000,73.46666666666667,SIRIUS,20
LC-MS$^2$Struct (2D),EA_000,75.46666666666667,SIRIUS,20
LC-MS$^2$Struct (3D),EA_000,76.8,SIRIUS,20
Only-MS$^2$,EA_001,79.2,SIRIUS,20
LC-MS$^2$Struct (2D),EA_001,79.33333333333333,SIRIUS,20
LC-MS$^2$Struct (3D),EA_001,79.73333333333333,SIRIUS,20
Only-MS$^2$,EA_002,79.73202614379085,SIRIUS,20
LC-MS$^2$Struct (2D),EA_002,79.72549019607844,SIRIUS,20
LC-MS$^2$Struct (3D),EA_002,80.05882352941177,SIRIUS,20
Only-MS$^2$,EA_003,89.89441930618402,SIRIUS,20
LC-MS$^2$Struct (2D),EA_003,89.89441930618402,SIRIUS,20
LC-MS$^2$Struct (3D),EA_003,89.5676219205631,SIRIUS,20
Only-MS$^2$,EQ_001,68.93333333333334,SIRIUS,20
LC-MS$^2$Struct (2D),EQ_001,69.2,SIRIUS,20
LC-MS$^2$Struct (3D),EQ_001,70.0,SIRIUS,20
Only-MS$^2$,EQ_003,78.4,SIRIUS,20
LC-MS$^2$Struct (2D),EQ_003,80.26666666666667,SIRIUS,20
LC-MS$^2$Struct (3D),EQ_003,81.46666666666667,SIRIUS,20
Only-MS$^2$,EQ_004,78.66666666666667,SIRIUS,20
LC-MS$^2$Struct (2D),EQ_004,79.33333333333333,SIRIUS,20
LC-MS$^2$Struct (3D),EQ_004,80.0,SIRIUS,20
Only-MS$^2$,EQ_006,83.73333333333333,SIRIUS,20
LC-MS$^2$Struct (2D),EQ_006,84.4,SIRIUS,20
LC-MS$^2$Struct (3D),EQ_006,84.4,SIRIUS,20
Only-MS$^2$,ET_002,88.0,SIRIUS,20
LC-MS$^2$Struct (2D),ET_002,90.0,SIRIUS,20
LC-MS$^2$Struct (3D),ET_002,88.0,SIRIUS,20
Only-MS$^2$,KW_000,60.6060606060606,SIRIUS,20
LC-MS$^2$Struct (2D),KW_000,58.18181818181818,SIRIUS,20
LC-MS$^2$Struct (3D),KW_000,58.18181818181818,SIRIUS,20
Only-MS$^2$,LQB_000,72.04489229858167,SIRIUS,20
LC-MS$^2$Struct (2D),LQB_000,72.56418890611357,SIRIUS,20
LC-MS$^2$Struct (3D),LQB_000,76.63047450915097,SIRIUS,20
Only-MS$^2$,LU_000,73.76104287868995,SIRIUS,20
LC-MS$^2$Struct (2D),LU_000,74.60137901314373,SIRIUS,20
LC-MS$^2$Struct (3D),LU_000,74.88149105796164,SIRIUS,20
Only-MS$^2$,LU_001,73.98361442479089,SIRIUS,20
LC-MS$^2$Struct (2D),LU_001,75.31194295900178,SIRIUS,20
LC-MS$^2$Struct (3D),LU_001,75.30851501439736,SIRIUS,20
Only-MS$^2$,NA_003,79.6,SIRIUS,20
LC-MS$^2$Struct (2D),NA_003,80.26666666666667,SIRIUS,20
LC-MS$^2$Struct (3D),NA_003,81.46666666666667,SIRIUS,20
Only-MS$^2$,PR_000,79.10084033613445,SIRIUS,20
LC-MS$^2$Struct (2D),PR_000,79.52100840336136,SIRIUS,20
LC-MS$^2$Struct (3D),PR_000,83.76470588235294,SIRIUS,20
Only-MS$^2$,PR_002,82.97821350762528,SIRIUS,20
LC-MS$^2$Struct (2D),PR_002,83.30718954248366,SIRIUS,20
LC-MS$^2$Struct (3D),PR_002,85.50326797385621,SIRIUS,20
Only-MS$^2$,RP_000,68.11594202898551,SIRIUS,20
LC-MS$^2$Struct (2D),RP_000,68.11594202898551,SIRIUS,20
LC-MS$^2$Struct (3D),RP_000,72.46376811594203,SIRIUS,20
Only-MS$^2$,RP_001,93.33333333333333,SIRIUS,20
LC-MS$^2$Struct (2D),RP_001,93.46666666666667,SIRIUS,20
LC-MS$^2$Struct (3D),RP_001,93.68,SIRIUS,20
Only-MS$^2$,SM_000,78.26666666666667,SIRIUS,20
LC-MS$^2$Struct (2D),SM_000,79.2,SIRIUS,20
LC-MS$^2$Struct (3D),SM_000,80.13333333333334,SIRIUS,20
Only-MS$^2$,SM_001,85.15406162464986,SIRIUS,20
LC-MS$^2$Struct (2D),SM_001,85.43417366946778,SIRIUS,20
LC-MS$^2$Struct (3D),SM_001,86.27450980392157,SIRIUS,20
Only-MS$^2$,UF_002,78.8,SIRIUS,20
LC-MS$^2$Struct (2D),UF_002,78.13333333333334,SIRIUS,20
LC-MS$^2$Struct (3D),UF_002,79.06666666666666,SIRIUS,20
Only-MS$^2$,UF_003,81.73333333333333,SIRIUS,20
LC-MS$^2$Struct (2D),UF_003,81.86666666666666,SIRIUS,20
LC-MS$^2$Struct (3D),UF_003,81.73333333333333,SIRIUS,20
Only-MS$^2$,UT_000,55.5987866441529,SIRIUS,20
LC-MS$^2$Struct (2D),UT_000,56.35219335274828,SIRIUS,20
LC-MS$^2$Struct (3D),UT_000,59.96301987977905,SIRIUS,20
Only-MS$^2$,AVG.,77.61303925499968,SIRIUS,20
LC-MS$^2$Struct (2D),AVG.,78.09740754620611,SIRIUS,20
LC-MS$^2$Struct (3D),AVG.,79.0566418045601,SIRIUS,20
